idx,sen,sur,case,gap,per,comp,order.gap,order.comp
341,It was [MASK] that hurt her.,10.935514,ACC,subj,1st-plr,that,2,1
342,It was [MASK] that hit her.,10.865098,ACC,subj,1st-plr,that,2,1
343,It was [MASK] that heard her.,9.842739,ACC,subj,1st-plr,that,2,1
344,It was [MASK] that hate her.,8.50796,ACC,subj,1st-plr,that,2,1
345,It was [MASK] that greeted her.,12.355873,ACC,subj,1st-plr,that,2,1
346,It was [MASK] that found her.,9.624644,ACC,subj,1st-plr,that,2,1
347,It was [MASK] that feared her.,9.572054,ACC,subj,1st-plr,that,2,1
348,It was [MASK] that drew her.,12.8343115,ACC,subj,1st-plr,that,2,1
349,It was [MASK] that called her.,9.753508,ACC,subj,1st-plr,that,2,1
350,It was [MASK] that avoided her.,8.209048,ACC,subj,1st-plr,that,2,1
351,It was [MASK] that advised her.,10.909344,ACC,subj,1st-plr,that,2,1
352,It was [MASK] that admired her.,11.237424,ACC,subj,1st-plr,that,2,1
353,It is [MASK] that wanted her.,7.248701,ACC,subj,1st-plr,that,2,1
354,It is [MASK] that valued her.,7.227688,ACC,subj,1st-plr,that,2,1
355,It is [MASK] that trusted her.,6.488405,ACC,subj,1st-plr,that,2,1
356,It is [MASK] that told her.,9.623838,ACC,subj,1st-plr,that,2,1
357,It is [MASK] that taught her.,7.5715914,ACC,subj,1st-plr,that,2,1
358,It is [MASK] that stroke her.,10.739585,ACC,subj,1st-plr,that,2,1
359,It is [MASK] that sent her.,7.601982,ACC,subj,1st-plr,that,2,1
360,It is [MASK] that saw her.,6.5977616,ACC,subj,1st-plr,that,2,1
361,It is [MASK] that respected her.,6.762957,ACC,subj,1st-plr,that,2,1
362,It is [MASK] that pushed her.,7.8125887,ACC,subj,1st-plr,that,2,1
363,It is [MASK] that pulled her.,8.572454,ACC,subj,1st-plr,that,2,1
364,It is [MASK] that pressed her.,11.866315,ACC,subj,1st-plr,that,2,1
365,It is [MASK] that praised her.,8.823345,ACC,subj,1st-plr,that,2,1
366,It is [MASK] that painted her.,7.9940057,ACC,subj,1st-plr,that,2,1
367,It is [MASK] that noticed her.,8.729138,ACC,subj,1st-plr,that,2,1
368,It is [MASK] that needed her.,5.711776,ACC,subj,1st-plr,that,2,1
369,It is [MASK] that missed her.,7.9091897,ACC,subj,1st-plr,that,2,1
370,It is [MASK] that love her.,6.602009,ACC,subj,1st-plr,that,2,1
371,It is [MASK] that like her.,14.757631,ACC,subj,1st-plr,that,2,1
372,It is [MASK] that injured her.,8.6496105,ACC,subj,1st-plr,that,2,1
373,It is [MASK] that hurt her.,8.522377,ACC,subj,1st-plr,that,2,1
374,It is [MASK] that hit her.,10.605125,ACC,subj,1st-plr,that,2,1
375,It is [MASK] that heard her.,8.474512,ACC,subj,1st-plr,that,2,1
376,It is [MASK] that hate her.,6.336705,ACC,subj,1st-plr,that,2,1
377,It is [MASK] that greeted her.,10.383642,ACC,subj,1st-plr,that,2,1
378,It is [MASK] that found her.,6.277677,ACC,subj,1st-plr,that,2,1
379,It is [MASK] that feared her.,6.526464,ACC,subj,1st-plr,that,2,1
380,It is [MASK] that drew her.,9.892651,ACC,subj,1st-plr,that,2,1
381,It is [MASK] that called her.,7.865249,ACC,subj,1st-plr,that,2,1
382,It is [MASK] that avoided her.,6.584148,ACC,subj,1st-plr,that,2,1
383,It is [MASK] that advised her.,8.94635,ACC,subj,1st-plr,that,2,1
384,It is [MASK] that admired her.,9.343739,ACC,subj,1st-plr,that,2,1
385,It was [MASK] that wanted her.,3.5933735,ACC,subj,1st-sing,that,2,1
386,It was [MASK] that valued her.,3.9415786,ACC,subj,1st-sing,that,2,1
387,It was [MASK] that trusted her.,3.440291,ACC,subj,1st-sing,that,2,1
388,It was [MASK] that told her.,3.7565176,ACC,subj,1st-sing,that,2,1
389,It was [MASK] that taught her.,3.3653586,ACC,subj,1st-sing,that,2,1
390,It was [MASK] that stroke her.,8.299533,ACC,subj,1st-sing,that,2,1
391,It was [MASK] that sent her.,3.093176,ACC,subj,1st-sing,that,2,1
392,It was [MASK] that saw her.,3.331503,ACC,subj,1st-sing,that,2,1
393,It was [MASK] that respected her.,4.0103383,ACC,subj,1st-sing,that,2,1
394,It was [MASK] that pushed her.,3.7197874,ACC,subj,1st-sing,that,2,1
395,It was [MASK] that pulled her.,4.258834,ACC,subj,1st-sing,that,2,1
396,It was [MASK] that pressed her.,5.5805144,ACC,subj,1st-sing,that,2,1
397,It was [MASK] that praised her.,3.7632866,ACC,subj,1st-sing,that,2,1
398,It was [MASK] that painted her.,4.7345643,ACC,subj,1st-sing,that,2,1
399,It was [MASK] that noticed her.,4.8169785,ACC,subj,1st-sing,that,2,1
400,It was [MASK] that needed her.,3.721047,ACC,subj,1st-sing,that,2,1
401,It was [MASK] that missed her.,2.1113923,ACC,subj,1st-sing,that,2,1
402,It was [MASK] that loves her.,2.6227455,ACC,subj,1st-sing,that,2,1
403,It was [MASK] that likes her.,2.8042293,ACC,subj,1st-sing,that,2,1
404,It was [MASK] that injured her.,3.0856607,ACC,subj,1st-sing,that,2,1
405,It was [MASK] that hurt her.,2.9605315,ACC,subj,1st-sing,that,2,1
406,It was [MASK] that hit her.,3.5321453,ACC,subj,1st-sing,that,2,1
407,It was [MASK] that heard her.,4.0989256,ACC,subj,1st-sing,that,2,1
408,It was [MASK] that hates her.,2.0214193,ACC,subj,1st-sing,that,2,1
409,It was [MASK] that greeted her.,6.3031545,ACC,subj,1st-sing,that,2,1
410,It was [MASK] that found her.,3.8294506,ACC,subj,1st-sing,that,2,1
411,It was [MASK] that feared her.,4.5327954,ACC,subj,1st-sing,that,2,1
412,It was [MASK] that drew her.,6.016395,ACC,subj,1st-sing,that,2,1
413,It was [MASK] that called her.,3.621859,ACC,subj,1st-sing,that,2,1
414,It was [MASK] that avoided her.,3.8097649,ACC,subj,1st-sing,that,2,1
415,It was [MASK] that advised her.,4.405525,ACC,subj,1st-sing,that,2,1
416,It was [MASK] that admired her.,3.5017712,ACC,subj,1st-sing,that,2,1
417,It is [MASK] that wanted her.,3.017475,ACC,subj,1st-sing,that,2,1
418,It is [MASK] that valued her.,3.496072,ACC,subj,1st-sing,that,2,1
419,It is [MASK] that trusted her.,2.847469,ACC,subj,1st-sing,that,2,1
420,It is [MASK] that told her.,3.4747856,ACC,subj,1st-sing,that,2,1
421,It is [MASK] that taught her.,3.0610793,ACC,subj,1st-sing,that,2,1
422,It is [MASK] that stroke her.,7.7298627,ACC,subj,1st-sing,that,2,1
423,It is [MASK] that sent her.,2.7869408,ACC,subj,1st-sing,that,2,1
424,It is [MASK] that saw her.,2.3817363,ACC,subj,1st-sing,that,2,1
425,It is [MASK] that respected her.,3.5371137,ACC,subj,1st-sing,that,2,1
426,It is [MASK] that pushed her.,2.6156242,ACC,subj,1st-sing,that,2,1
427,It is [MASK] that pulled her.,2.9866724,ACC,subj,1st-sing,that,2,1
428,It is [MASK] that pressed her.,5.458409,ACC,subj,1st-sing,that,2,1
429,It is [MASK] that praised her.,6.505587,ACC,subj,1st-sing,that,2,1
430,It is [MASK] that painted her.,3.6146183,ACC,subj,1st-sing,that,2,1
431,It is [MASK] that noticed her.,3.7971117,ACC,subj,1st-sing,that,2,1
432,It is [MASK] that needed her.,3.064804,ACC,subj,1st-sing,that,2,1
433,It is [MASK] that missed her.,1.7544998,ACC,subj,1st-sing,that,2,1
434,It is [MASK] that loves her.,3.7233918,ACC,subj,1st-sing,that,2,1
435,It is [MASK] that likes her.,3.122147,ACC,subj,1st-sing,that,2,1
436,It is [MASK] that injured her.,3.1905982,ACC,subj,1st-sing,that,2,1
437,It is [MASK] that hurt her.,2.0275753,ACC,subj,1st-sing,that,2,1
438,It is [MASK] that hit her.,3.3239686,ACC,subj,1st-sing,that,2,1
439,It is [MASK] that heard her.,3.0767608,ACC,subj,1st-sing,that,2,1
440,It is [MASK] that hates her.,2.2743316,ACC,subj,1st-sing,that,2,1
441,It is [MASK] that greeted her.,5.060114,ACC,subj,1st-sing,that,2,1
442,It is [MASK] that found her.,2.9779053,ACC,subj,1st-sing,that,2,1
443,It is [MASK] that feared her.,3.084303,ACC,subj,1st-sing,that,2,1
444,It is [MASK] that drew her.,4.089217,ACC,subj,1st-sing,that,2,1
445,It is [MASK] that called her.,3.4934583,ACC,subj,1st-sing,that,2,1
446,It is [MASK] that avoided her.,3.582809,ACC,subj,1st-sing,that,2,1
447,It is [MASK] that advised her.,4.172038,ACC,subj,1st-sing,that,2,1
448,It is [MASK] that admired her.,3.3829882,ACC,subj,1st-sing,that,2,1
449,It was [MASK] that wanted her.,7.1674194,ACC,subj,3rd-plr,that,2,1
450,It was [MASK] that valued her.,7.197953,ACC,subj,3rd-plr,that,2,1
451,It was [MASK] that trusted her.,5.948564,ACC,subj,3rd-plr,that,2,1
452,It was [MASK] that told her.,8.055782,ACC,subj,3rd-plr,that,2,1
453,It was [MASK] that taught her.,7.4837775,ACC,subj,3rd-plr,that,2,1
454,It was [MASK] that stroke her.,7.152259,ACC,subj,3rd-plr,that,2,1
455,It was [MASK] that sent her.,8.390949,ACC,subj,3rd-plr,that,2,1
456,It was [MASK] that saw her.,6.788235,ACC,subj,3rd-plr,that,2,1
457,It was [MASK] that respected her.,4.779133,ACC,subj,3rd-plr,that,2,1
458,It was [MASK] that pushed her.,7.671671,ACC,subj,3rd-plr,that,2,1
459,It was [MASK] that pulled her.,8.128225,ACC,subj,3rd-plr,that,2,1
460,It was [MASK] that pressed her.,8.651777,ACC,subj,3rd-plr,that,2,1
461,It was [MASK] that praised her.,6.6906095,ACC,subj,3rd-plr,that,2,1
462,It was [MASK] that painted her.,7.276129,ACC,subj,3rd-plr,that,2,1
463,It was [MASK] that noticed her.,8.183209,ACC,subj,3rd-plr,that,2,1
464,It was [MASK] that needed her.,5.5430555,ACC,subj,3rd-plr,that,2,1
465,It was [MASK] that missed her.,6.9092607,ACC,subj,3rd-plr,that,2,1
466,It was [MASK] that love her.,3.0883865,ACC,subj,3rd-plr,that,2,1
467,It was [MASK] that like her.,15.248274,ACC,subj,3rd-plr,that,2,1
468,It was [MASK] that injured her.,8.088044,ACC,subj,3rd-plr,that,2,1
469,It was [MASK] that hurt her.,7.7931395,ACC,subj,3rd-plr,that,2,1
470,It was [MASK] that hit her.,7.8221536,ACC,subj,3rd-plr,that,2,1
471,It was [MASK] that heard her.,7.2538266,ACC,subj,3rd-plr,that,2,1
472,It was [MASK] that hate her.,2.5341098,ACC,subj,3rd-plr,that,2,1
473,It was [MASK] that greeted her.,9.423865,ACC,subj,3rd-plr,that,2,1
474,It was [MASK] that found her.,7.908215,ACC,subj,3rd-plr,that,2,1
475,It was [MASK] that feared her.,4.5071735,ACC,subj,3rd-plr,that,2,1
476,It was [MASK] that drew her.,7.75361,ACC,subj,3rd-plr,that,2,1
477,It was [MASK] that called her.,6.2039433,ACC,subj,3rd-plr,that,2,1
478,It was [MASK] that avoided her.,5.4266605,ACC,subj,3rd-plr,that,2,1
479,It was [MASK] that advised her.,8.387925,ACC,subj,3rd-plr,that,2,1
480,It was [MASK] that admired her.,7.5542684,ACC,subj,3rd-plr,that,2,1
481,It is [MASK] that wanted her.,5.7640753,ACC,subj,3rd-plr,that,2,1
482,It is [MASK] that valued her.,6.0098104,ACC,subj,3rd-plr,that,2,1
483,It is [MASK] that trusted her.,5.769345,ACC,subj,3rd-plr,that,2,1
484,It is [MASK] that told her.,8.0782,ACC,subj,3rd-plr,that,2,1
485,It is [MASK] that taught her.,7.5916963,ACC,subj,3rd-plr,that,2,1
486,It is [MASK] that stroke her.,6.7814384,ACC,subj,3rd-plr,that,2,1
487,It is [MASK] that sent her.,8.578308,ACC,subj,3rd-plr,that,2,1
488,It is [MASK] that saw her.,6.4462414,ACC,subj,3rd-plr,that,2,1
489,It is [MASK] that respected her.,4.585801,ACC,subj,3rd-plr,that,2,1
490,It is [MASK] that pushed her.,7.9252863,ACC,subj,3rd-plr,that,2,1
491,It is [MASK] that pulled her.,7.771513,ACC,subj,3rd-plr,that,2,1
492,It is [MASK] that pressed her.,9.036891,ACC,subj,3rd-plr,that,2,1
493,It is [MASK] that praised her.,6.58561,ACC,subj,3rd-plr,that,2,1
494,It is [MASK] that painted her.,7.361387,ACC,subj,3rd-plr,that,2,1
495,It is [MASK] that noticed her.,7.2648005,ACC,subj,3rd-plr,that,2,1
496,It is [MASK] that needed her.,5.7628665,ACC,subj,3rd-plr,that,2,1
497,It is [MASK] that missed her.,7.8549094,ACC,subj,3rd-plr,that,2,1
498,It is [MASK] that love her.,4.4669933,ACC,subj,3rd-plr,that,2,1
499,It is [MASK] that like her.,14.950434,ACC,subj,3rd-plr,that,2,1
500,It is [MASK] that injured her.,8.68088,ACC,subj,3rd-plr,that,2,1
501,It is [MASK] that hurt her.,7.9468756,ACC,subj,3rd-plr,that,2,1
502,It is [MASK] that hit her.,7.873568,ACC,subj,3rd-plr,that,2,1
503,It is [MASK] that heard her.,7.7845078,ACC,subj,3rd-plr,that,2,1
504,It is [MASK] that hate her.,2.9955223,ACC,subj,3rd-plr,that,2,1
505,It is [MASK] that greeted her.,8.598811,ACC,subj,3rd-plr,that,2,1
506,It is [MASK] that found her.,6.8204885,ACC,subj,3rd-plr,that,2,1
507,It is [MASK] that feared her.,4.5819654,ACC,subj,3rd-plr,that,2,1
508,It is [MASK] that drew her.,7.698862,ACC,subj,3rd-plr,that,2,1
509,It is [MASK] that called her.,6.594776,ACC,subj,3rd-plr,that,2,1
510,It is [MASK] that avoided her.,6.092777,ACC,subj,3rd-plr,that,2,1
511,It is [MASK] that advised her.,8.817772,ACC,subj,3rd-plr,that,2,1
512,It is [MASK] that admired her.,7.7357516,ACC,subj,3rd-plr,that,2,1
513,It was [MASK] that wanted him.,1.8347617,ACC,subj,3rd-sing-f,that,2,1
514,It was [MASK] that valued him.,2.5859694,ACC,subj,3rd-sing-f,that,2,1
515,It was [MASK] that trusted him.,3.4647865,ACC,subj,3rd-sing-f,that,2,1
516,It was [MASK] that told him.,2.890119,ACC,subj,3rd-sing-f,that,2,1
517,It was [MASK] that taught him.,3.6586204,ACC,subj,3rd-sing-f,that,2,1
518,It was [MASK] that stroke him.,4.721051,ACC,subj,3rd-sing-f,that,2,1
519,It was [MASK] that sent him.,3.3871403,ACC,subj,3rd-sing-f,that,2,1
520,It was [MASK] that saw him.,3.4702415,ACC,subj,3rd-sing-f,that,2,1
521,It was [MASK] that respected him.,3.022001,ACC,subj,3rd-sing-f,that,2,1
522,It was [MASK] that pushed him.,2.306108,ACC,subj,3rd-sing-f,that,2,1
523,It was [MASK] that pulled him.,2.4272258,ACC,subj,3rd-sing-f,that,2,1
524,It was [MASK] that pressed him.,2.931932,ACC,subj,3rd-sing-f,that,2,1
525,It was [MASK] that praised him.,3.961028,ACC,subj,3rd-sing-f,that,2,1
526,It was [MASK] that painted him.,3.4540563,ACC,subj,3rd-sing-f,that,2,1
527,It was [MASK] that noticed him.,4.3584824,ACC,subj,3rd-sing-f,that,2,1
528,It was [MASK] that needed him.,2.845757,ACC,subj,3rd-sing-f,that,2,1
529,It was [MASK] that missed him.,3.388786,ACC,subj,3rd-sing-f,that,2,1
530,It was [MASK] that loves him.,3.727147,ACC,subj,3rd-sing-f,that,2,1
531,It was [MASK] that likes him.,3.2570024,ACC,subj,3rd-sing-f,that,2,1
532,It was [MASK] that injured him.,2.9641042,ACC,subj,3rd-sing-f,that,2,1
533,It was [MASK] that hurt him.,2.148695,ACC,subj,3rd-sing-f,that,2,1
534,It was [MASK] that hit him.,2.917415,ACC,subj,3rd-sing-f,that,2,1
535,It was [MASK] that heard him.,4.21578,ACC,subj,3rd-sing-f,that,2,1
536,It was [MASK] that hates him.,4.074847,ACC,subj,3rd-sing-f,that,2,1
537,It was [MASK] that greeted him.,3.976104,ACC,subj,3rd-sing-f,that,2,1
538,It was [MASK] that found him.,3.6039588,ACC,subj,3rd-sing-f,that,2,1
539,It was [MASK] that feared him.,2.590886,ACC,subj,3rd-sing-f,that,2,1
540,It was [MASK] that drew him.,1.7736676,ACC,subj,3rd-sing-f,that,2,1
541,It was [MASK] that called him.,2.8308017,ACC,subj,3rd-sing-f,that,2,1
542,It was [MASK] that avoided him.,3.9318478,ACC,subj,3rd-sing-f,that,2,1
543,It was [MASK] that advised him.,4.627914,ACC,subj,3rd-sing-f,that,2,1
544,It was [MASK] that admired him.,2.6151872,ACC,subj,3rd-sing-f,that,2,1
545,It is [MASK] that wanted him.,3.5344121,ACC,subj,3rd-sing-f,that,2,1
546,It is [MASK] that valued him.,5.10839,ACC,subj,3rd-sing-f,that,2,1
547,It is [MASK] that trusted him.,5.7894955,ACC,subj,3rd-sing-f,that,2,1
548,It is [MASK] that told him.,4.466286,ACC,subj,3rd-sing-f,that,2,1
549,It is [MASK] that taught him.,4.760417,ACC,subj,3rd-sing-f,that,2,1
550,It is [MASK] that stroke him.,6.953679,ACC,subj,3rd-sing-f,that,2,1
551,It is [MASK] that sent him.,5.498507,ACC,subj,3rd-sing-f,that,2,1
552,It is [MASK] that saw him.,5.4998217,ACC,subj,3rd-sing-f,that,2,1
553,It is [MASK] that respected him.,5.8304615,ACC,subj,3rd-sing-f,that,2,1
554,It is [MASK] that pushed him.,4.0468693,ACC,subj,3rd-sing-f,that,2,1
555,It is [MASK] that pulled him.,3.9965312,ACC,subj,3rd-sing-f,that,2,1
556,It is [MASK] that pressed him.,4.4248967,ACC,subj,3rd-sing-f,that,2,1
557,It is [MASK] that praised him.,7.037526,ACC,subj,3rd-sing-f,that,2,1
558,It is [MASK] that painted him.,5.12186,ACC,subj,3rd-sing-f,that,2,1
559,It is [MASK] that noticed him.,5.281388,ACC,subj,3rd-sing-f,that,2,1
560,It is [MASK] that needed him.,4.546732,ACC,subj,3rd-sing-f,that,2,1
561,It is [MASK] that missed him.,4.9849577,ACC,subj,3rd-sing-f,that,2,1
562,It is [MASK] that loves him.,3.1920552,ACC,subj,3rd-sing-f,that,2,1
563,It is [MASK] that likes him.,3.1587257,ACC,subj,3rd-sing-f,that,2,1
564,It is [MASK] that injured him.,4.775187,ACC,subj,3rd-sing-f,that,2,1
565,It is [MASK] that hurt him.,3.4576273,ACC,subj,3rd-sing-f,that,2,1
566,It is [MASK] that hit him.,3.908318,ACC,subj,3rd-sing-f,that,2,1
567,It is [MASK] that heard him.,5.8586297,ACC,subj,3rd-sing-f,that,2,1
568,It is [MASK] that hates him.,3.5220287,ACC,subj,3rd-sing-f,that,2,1
569,It is [MASK] that greeted him.,4.9853826,ACC,subj,3rd-sing-f,that,2,1
570,It is [MASK] that found him.,5.2040277,ACC,subj,3rd-sing-f,that,2,1
571,It is [MASK] that feared him.,5.4709764,ACC,subj,3rd-sing-f,that,2,1
572,It is [MASK] that drew him.,3.4276674,ACC,subj,3rd-sing-f,that,2,1
573,It is [MASK] that called him.,5.118438,ACC,subj,3rd-sing-f,that,2,1
574,It is [MASK] that avoided him.,6.1855807,ACC,subj,3rd-sing-f,that,2,1
575,It is [MASK] that advised him.,6.0009966,ACC,subj,3rd-sing-f,that,2,1
576,It is [MASK] that admired him.,5.016919,ACC,subj,3rd-sing-f,that,2,1
577,It was [MASK] that wanted her.,1.5836264,ACC,subj,3rd-sing-m,that,2,1
578,It was [MASK] that valued her.,2.4981215,ACC,subj,3rd-sing-m,that,2,1
579,It was [MASK] that trusted her.,3.288966,ACC,subj,3rd-sing-m,that,2,1
580,It was [MASK] that told her.,3.1176543,ACC,subj,3rd-sing-m,that,2,1
581,It was [MASK] that taught her.,3.605073,ACC,subj,3rd-sing-m,that,2,1
582,It was [MASK] that stroke her.,5.7544765,ACC,subj,3rd-sing-m,that,2,1
583,It was [MASK] that sent her.,3.4041975,ACC,subj,3rd-sing-m,that,2,1
584,It was [MASK] that saw her.,3.2966533,ACC,subj,3rd-sing-m,that,2,1
585,It was [MASK] that respected her.,2.5395417,ACC,subj,3rd-sing-m,that,2,1
586,It was [MASK] that pushed her.,2.7754388,ACC,subj,3rd-sing-m,that,2,1
587,It was [MASK] that pulled her.,2.811227,ACC,subj,3rd-sing-m,that,2,1
588,It was [MASK] that pressed her.,3.5090368,ACC,subj,3rd-sing-m,that,2,1
589,It was [MASK] that praised her.,3.2747135,ACC,subj,3rd-sing-m,that,2,1
590,It was [MASK] that painted her.,4.044224,ACC,subj,3rd-sing-m,that,2,1
591,It was [MASK] that noticed her.,4.4827924,ACC,subj,3rd-sing-m,that,2,1
592,It was [MASK] that needed her.,3.2330587,ACC,subj,3rd-sing-m,that,2,1
593,It was [MASK] that missed her.,2.8457036,ACC,subj,3rd-sing-m,that,2,1
594,It was [MASK] that loves her.,3.2780464,ACC,subj,3rd-sing-m,that,2,1
595,It was [MASK] that likes her.,3.0729523,ACC,subj,3rd-sing-m,that,2,1
596,It was [MASK] that injured her.,2.9902837,ACC,subj,3rd-sing-m,that,2,1
597,It was [MASK] that hurt her.,2.0873652,ACC,subj,3rd-sing-m,that,2,1
598,It was [MASK] that hit her.,3.256453,ACC,subj,3rd-sing-m,that,2,1
599,It was [MASK] that heard her.,3.9395504,ACC,subj,3rd-sing-m,that,2,1
600,It was [MASK] that hates her.,4.011144,ACC,subj,3rd-sing-m,that,2,1
601,It was [MASK] that greeted her.,4.396662,ACC,subj,3rd-sing-m,that,2,1
602,It was [MASK] that found her.,3.9233902,ACC,subj,3rd-sing-m,that,2,1
603,It was [MASK] that feared her.,2.688168,ACC,subj,3rd-sing-m,that,2,1
604,It was [MASK] that drew her.,2.1312637,ACC,subj,3rd-sing-m,that,2,1
605,It was [MASK] that called her.,2.6157587,ACC,subj,3rd-sing-m,that,2,1
606,It was [MASK] that avoided her.,3.111794,ACC,subj,3rd-sing-m,that,2,1
607,It was [MASK] that advised her.,4.3836846,ACC,subj,3rd-sing-m,that,2,1
608,It was [MASK] that admired her.,2.2790384,ACC,subj,3rd-sing-m,that,2,1
609,It is [MASK] that wanted her.,2.6914911,ACC,subj,3rd-sing-m,that,2,1
610,It is [MASK] that valued her.,4.012636,ACC,subj,3rd-sing-m,that,2,1
611,It is [MASK] that trusted her.,4.666931,ACC,subj,3rd-sing-m,that,2,1
612,It is [MASK] that told her.,4.255976,ACC,subj,3rd-sing-m,that,2,1
613,It is [MASK] that taught her.,4.4967003,ACC,subj,3rd-sing-m,that,2,1
614,It is [MASK] that stroke her.,8.638024,ACC,subj,3rd-sing-m,that,2,1
615,It is [MASK] that sent her.,5.4006767,ACC,subj,3rd-sing-m,that,2,1
616,It is [MASK] that saw her.,4.2797966,ACC,subj,3rd-sing-m,that,2,1
617,It is [MASK] that respected her.,4.2411146,ACC,subj,3rd-sing-m,that,2,1
618,It is [MASK] that pushed her.,4.3328123,ACC,subj,3rd-sing-m,that,2,1
619,It is [MASK] that pulled her.,4.2168856,ACC,subj,3rd-sing-m,that,2,1
620,It is [MASK] that pressed her.,4.988744,ACC,subj,3rd-sing-m,that,2,1
621,It is [MASK] that praised her.,4.983531,ACC,subj,3rd-sing-m,that,2,1
622,It is [MASK] that painted her.,5.121693,ACC,subj,3rd-sing-m,that,2,1
623,It is [MASK] that noticed her.,4.695996,ACC,subj,3rd-sing-m,that,2,1
624,It is [MASK] that needed her.,4.8612647,ACC,subj,3rd-sing-m,that,2,1
625,It is [MASK] that missed her.,3.812037,ACC,subj,3rd-sing-m,that,2,1
626,It is [MASK] that loves her.,3.2332942,ACC,subj,3rd-sing-m,that,2,1
627,It is [MASK] that likes her.,2.909464,ACC,subj,3rd-sing-m,that,2,1
628,It is [MASK] that injured her.,4.4430356,ACC,subj,3rd-sing-m,that,2,1
629,It is [MASK] that hurt her.,3.478521,ACC,subj,3rd-sing-m,that,2,1
630,It is [MASK] that hit her.,3.4746866,ACC,subj,3rd-sing-m,that,2,1
