idx,sen,comp,sur,case,order.case
1900,It is she [MASK] he loves.,that,0.4347045,NOM,2
1901,It was she [MASK] he feared.,that,0.41900808,NOM,2
1902,It is she [MASK] he likes.,that,0.35574684,NOM,2
1903,It is she [MASK] he admired.,that,0.3513036,NOM,2
1904,It is she [MASK] he hates.,that,0.34210044,NOM,2
1905,It was she [MASK] he saw.,that,0.33674476,NOM,2
1906,It is she [MASK] he missed.,that,0.32823306,NOM,2
1907,It was she [MASK] he hates.,that,0.3213831,NOM,2
1908,It was she [MASK] he found.,that,0.3180856,NOM,2
1909,It was she [MASK] he respected.,that,0.28948507,NOM,2
1910,It was she [MASK] he drew.,that,0.25879484,NOM,2
1911,It was she [MASK] he likes.,that,0.2472041,NOM,2
1912,It was she [MASK] he loves.,that,0.24402231,NOM,2
1913,It is she [MASK] he valued.,that,0.21378492,NOM,2
1914,It is she [MASK] he needed.,that,0.20766723,NOM,2
1915,It is she [MASK] he wanted.,that,0.19281667,NOM,2
1916,It was she [MASK] he missed.,that,0.17685962,NOM,2
1917,It was she [MASK] he admired.,that,0.10467712,NOM,2
1918,It was she [MASK] he valued.,that,0.06186536,NOM,2
1919,It was she [MASK] he wanted.,that,0.038139854,NOM,2
1920,It was she [MASK] he needed.,that,0.030677952,NOM,2
1921,It is she [MASK] he sent.,who,13.783173,NOM,2
1922,It is she [MASK] he advised.,who,10.623099,NOM,2
1923,It is she [MASK] he pressed.,who,9.817533,NOM,2
1924,It is she [MASK] he heard.,who,9.357358,NOM,2
1925,It was she [MASK] he advised.,who,8.817046,NOM,2
1926,It was she [MASK] he sent.,who,8.260898,NOM,2
1927,It is she [MASK] he told.,who,7.5971284,NOM,2
1928,It was she [MASK] he needed.,who,7.182864,NOM,2
1929,It is she [MASK] he noticed.,who,6.9776187,NOM,2
1930,It was she [MASK] he wanted.,who,6.4104466,NOM,2
1931,It is she [MASK] he greeted.,who,6.204141,NOM,2
1932,It was she [MASK] he valued.,who,6.1957297,NOM,2
1933,It was she [MASK] he admired.,who,5.8519244,NOM,2
1934,It is she [MASK] he needed.,who,5.553778,NOM,2
1935,It was she [MASK] he heard.,who,5.460747,NOM,2
1936,It was she [MASK] he stroke.,who,5.1258426,NOM,2
1937,It is she [MASK] he wanted.,who,5.0919666,NOM,2
1938,It was she [MASK] he saw.,who,4.9974346,NOM,2
1939,It is she [MASK] he valued.,who,4.9750834,NOM,2
1940,It is she [MASK] he admired.,who,4.9383216,NOM,2
1941,It was she [MASK] he drew.,who,4.7885785,NOM,2
1942,It was she [MASK] he likes.,who,4.709112,NOM,2
1943,It was she [MASK] he told.,who,4.687807,NOM,2
1944,It is she [MASK] he likes.,who,4.6842103,NOM,2
1945,It is she [MASK] he called.,who,4.653078,NOM,2
1946,It was she [MASK] he missed.,who,4.4631004,NOM,2
1947,It is she [MASK] he drew.,who,4.412462,NOM,2
1948,It is she [MASK] he saw.,who,4.369371,NOM,2
1949,It is she [MASK] he missed.,who,4.2533135,NOM,2
1950,It was she [MASK] he respected.,who,4.229646,NOM,2
1951,It was she [MASK] he taught.,who,4.06042,NOM,2
1952,It is she [MASK] he feared.,who,3.9471054,NOM,2
1953,It was she [MASK] he found.,who,3.9221168,NOM,2
1954,It is she [MASK] he pushed.,who,3.8848042,NOM,2
1955,It was she [MASK] he loves.,who,3.7818666,NOM,2
1956,It was she [MASK] he painted.,who,3.7646868,NOM,2
1957,It was she [MASK] he feared.,who,3.7618349,NOM,2
1958,It is she [MASK] he loves.,who,3.756186,NOM,2
1959,It was she [MASK] he noticed.,who,3.7465189,NOM,2
1960,It is she [MASK] he stroke.,who,3.715921,NOM,2
1961,It is she [MASK] he respected.,who,3.5394797,NOM,2
1962,It is she [MASK] he hates.,who,3.3594797,NOM,2
1963,It is she [MASK] he pulled.,who,3.3087907,NOM,2
1964,It was she [MASK] he called.,who,3.2714944,NOM,2
1965,It is she [MASK] he painted.,who,3.2528143,NOM,2
1966,It was she [MASK] he praised.,who,3.0522456,NOM,2
1967,It was she [MASK] he avoided.,who,2.9729626,NOM,2
1968,It was she [MASK] he trusted.,who,2.9523826,NOM,2
1969,It was she [MASK] he hates.,who,2.9171984,NOM,2
1970,It is she [MASK] he trusted.,who,2.9166577,NOM,2
1971,It was she [MASK] he pulled.,who,2.8991451,NOM,2
1972,It is she [MASK] he found.,who,2.885837,NOM,2
1973,It is she [MASK] he praised.,who,2.8720279,NOM,2
1974,It is she [MASK] he hurt.,who,2.8592784,NOM,2
1975,It is she [MASK] he hit.,who,2.82622,NOM,2
1976,It is she [MASK] he taught.,who,2.806343,NOM,2
1977,It is she [MASK] he avoided.,who,2.7261503,NOM,2
1978,It was she [MASK] he hit.,who,2.466417,NOM,2
1979,It was she [MASK] stroke him.,who,2.4398704,NOM,2
1980,It was she [MASK] he pushed.,who,2.2901897,NOM,2
1981,It was she [MASK] he pressed.,who,2.196964,NOM,2
1982,It was she [MASK] he hurt.,who,2.1141691,NOM,2
1983,It was she [MASK] he injured.,who,1.6998402,NOM,2
1984,It is she [MASK] he injured.,who,1.5367186,NOM,2
1985,It was she [MASK] he greeted.,who,1.2594442,NOM,2
1986,It is she [MASK] stroke him.,who,0.72571373,NOM,2
1987,It was she [MASK] pulled him.,who,0.62479615,NOM,2
1988,It is she [MASK] pulled him.,who,0.6086851,NOM,2
1989,It was she [MASK] injured him.,who,0.56587297,NOM,2
1990,It is she [MASK] told him.,who,0.5642135,NOM,2
1991,It is she [MASK] drew him.,who,0.53935635,NOM,2
1992,It was she [MASK] drew him.,who,0.533569,NOM,2
1993,It is she [MASK] hit him.,who,0.5141318,NOM,2
1994,It is she [MASK] heard him.,who,0.4978341,NOM,2
1995,It was she [MASK] hit him.,who,0.40900904,NOM,2
1996,It was she [MASK] taught him.,who,0.38634047,NOM,2
1997,It was she [MASK] hurt him.,who,0.3361109,NOM,2
1998,It is she [MASK] injured him.,who,0.3339197,NOM,2
1999,It is she [MASK] pushed him.,who,0.32523555,NOM,2
2000,It is she [MASK] hurt him.,who,0.32033467,NOM,2
2001,It was she [MASK] heard him.,who,0.31658673,NOM,2
2002,It is she [MASK] wanted him.,who,0.294838,NOM,2
2003,It was she [MASK] hates him.,who,0.27398124,NOM,2
2004,It is she [MASK] pressed him.,who,0.25943133,NOM,2
2005,It is she [MASK] taught him.,who,0.24897711,NOM,2
2006,It was she [MASK] pushed him.,who,0.23774825,NOM,2
2007,It is she [MASK] missed him.,who,0.23766014,NOM,2
2008,It is she [MASK] feared him.,who,0.2368848,NOM,2
2009,It is she [MASK] hates him.,who,0.23546001,NOM,2
2010,It was she [MASK] loves him.,who,0.2312621,NOM,2
2011,It is she [MASK] noticed him.,who,0.23011939,NOM,2
2012,It was she [MASK] found him.,who,0.22858328,NOM,2
2013,It is she [MASK] greeted him.,who,0.22461568,NOM,2
2014,It is she [MASK] needed him.,who,0.21889137,NOM,2
2015,It was she [MASK] told him.,who,0.21416603,NOM,2
2016,It is she [MASK] saw him.,who,0.20849049,NOM,2
2017,It was she [MASK] likes him.,who,0.20754509,NOM,2
2018,It is she [MASK] called him.,who,0.20588869,NOM,2
2019,It was she [MASK] sent him.,who,0.20049445,NOM,2
2020,It was she [MASK] wanted him.,who,0.1962775,NOM,2
2021,It is she [MASK] respected him.,who,0.18901373,NOM,2
2022,It is she [MASK] sent him.,who,0.18859884,NOM,2
2023,It was she [MASK] painted him.,who,0.18842432,NOM,2
2024,It is she [MASK] found him.,who,0.18823658,NOM,2
2025,It was she [MASK] saw him.,who,0.18025796,NOM,2
2026,It is she [MASK] likes him.,who,0.17435698,NOM,2
2027,It was she [MASK] advised him.,who,0.17356914,NOM,2
2028,It is she [MASK] admired him.,who,0.1705584,NOM,2
2029,It was she [MASK] pressed him.,who,0.16886646,NOM,2
2030,It is she [MASK] avoided him.,who,0.163922,NOM,2
2031,It is she [MASK] loves him.,who,0.16282588,NOM,2
2032,It was she [MASK] missed him.,who,0.16265792,NOM,2
2033,It is she [MASK] valued him.,who,0.1580165,NOM,2
2034,It was she [MASK] admired him.,who,0.14413749,NOM,2
2035,It was she [MASK] respected him.,who,0.14317566,NOM,2
2036,It was she [MASK] feared him.,who,0.13910598,NOM,2
2037,It is she [MASK] painted him.,who,0.13206835,NOM,2
2038,It is she [MASK] praised him.,who,0.13029999,NOM,2
2039,It was she [MASK] needed him.,who,0.12983887,NOM,2
2040,It was she [MASK] called him.,who,0.12892622,NOM,2
2041,It is she [MASK] trusted him.,who,0.1274848,NOM,2
2042,It was she [MASK] noticed him.,who,0.12748104,NOM,2
2043,It was she [MASK] valued him.,who,0.12675641,NOM,2
2044,It was she [MASK] greeted him.,who,0.11726423,NOM,2
2045,It was she [MASK] praised him.,who,0.11085758,NOM,2
2046,It is she [MASK] advised him.,who,0.108741105,NOM,2
2047,It was she [MASK] avoided him.,who,0.09849558,NOM,2
2048,It was she [MASK] trusted him.,who,0.08398854,NOM,2
2049,It is him [MASK] she sent.,that,14.277749,ACC,1
2050,It was him [MASK] she sent.,that,12.467218,ACC,1
2051,It is him [MASK] she advised.,that,10.967584,ACC,1
2052,It is him [MASK] she pressed.,that,10.427584,ACC,1
2053,It was him [MASK] she advised.,that,10.421906,ACC,1
2054,It was him [MASK] stroke her.,that,9.906752,ACC,1
2055,It is him [MASK] she told.,that,9.057445,ACC,1
2056,It is him [MASK] she greeted.,that,8.368195,ACC,1
2057,It is him [MASK] she heard.,that,8.208643,ACC,1
2058,It is him [MASK] she called.,that,7.8164024,ACC,1
2059,It is him [MASK] stroke her.,that,7.1773696,ACC,1
2060,It is him [MASK] she noticed.,that,6.4792128,ACC,1
2061,It was him [MASK] she told.,that,6.212098,ACC,1
2062,It was him [MASK] she noticed.,that,4.4706926,ACC,1
2063,It was him [MASK] she pressed.,that,3.7317064,ACC,1
2064,It was him [MASK] she called.,that,3.5830336,ACC,1
2065,It was him [MASK] greeted her.,that,3.3224783,ACC,1
2066,It is him [MASK] she pushed.,that,3.0197866,ACC,1
2067,It was him [MASK] trusted her.,that,2.9470701,ACC,1
2068,It was him [MASK] praised her.,that,2.7349668,ACC,1
2069,It was him [MASK] she found.,that,2.6947465,ACC,1
2070,It is him [MASK] she saw.,that,2.6154902,ACC,1
2071,It is him [MASK] loves her.,that,2.6094503,ACC,1
2072,It was him [MASK] needed her.,that,2.5505605,ACC,1
2073,It is him [MASK] greeted her.,that,2.5236225,ACC,1
2074,It is him [MASK] avoided her.,that,2.5170012,ACC,1
2075,It was him [MASK] avoided her.,that,2.5155182,ACC,1
2076,It is him [MASK] trusted her.,that,2.4892542,ACC,1
2077,It is him [MASK] she praised.,that,2.4806848,ACC,1
2078,It was him [MASK] advised her.,that,2.4660416,ACC,1
2079,It was him [MASK] missed her.,that,2.460628,ACC,1
2080,It was him [MASK] called her.,that,2.447699,ACC,1
2081,It is him [MASK] praised her.,that,2.437426,ACC,1
2082,It was him [MASK] she heard.,that,2.3740366,ACC,1
2083,It was him [MASK] she saw.,that,2.365166,ACC,1
2084,It was him [MASK] told her.,that,2.3249817,ACC,1
2085,It was him [MASK] painted her.,that,2.3054671,ACC,1
2086,It was him [MASK] valued her.,that,2.3025684,ACC,1
2087,It was him [MASK] respected her.,that,2.2877936,ACC,1
2088,It was him [MASK] admired her.,that,2.287402,ACC,1
2089,It is him [MASK] painted her.,that,2.2730782,ACC,1
2090,It was him [MASK] wanted her.,that,2.2694662,ACC,1
2091,It was him [MASK] saw her.,that,2.2514277,ACC,1
2092,It is him [MASK] admired her.,that,2.2475357,ACC,1
2093,It is him [MASK] found her.,that,2.2311027,ACC,1
2094,It is him [MASK] missed her.,that,2.2266977,ACC,1
2095,It is him [MASK] respected her.,that,2.2210379,ACC,1
2096,It was him [MASK] loves her.,that,2.1902244,ACC,1
2097,It is him [MASK] valued her.,that,2.1515586,ACC,1
2098,It is him [MASK] likes her.,that,2.1047368,ACC,1
2099,It was him [MASK] found her.,that,2.1000748,ACC,1
2100,It is him [MASK] needed her.,that,2.0737424,ACC,1
2101,It was him [MASK] noticed her.,that,2.0636537,ACC,1
2102,It is him [MASK] saw her.,that,2.047543,ACC,1
2103,It was him [MASK] heard her.,that,2.013894,ACC,1
2104,It was him [MASK] hates her.,that,1.988427,ACC,1
2105,It is him [MASK] called her.,that,1.9797859,ACC,1
2106,It was him [MASK] likes her.,that,1.9695153,ACC,1
2107,It is him [MASK] noticed her.,that,1.9048953,ACC,1
2108,It was him [MASK] sent her.,that,1.8951035,ACC,1
2109,It is him [MASK] wanted her.,that,1.8438644,ACC,1
2110,It is him [MASK] advised her.,that,1.8256423,ACC,1
2111,It was him [MASK] she greeted.,that,1.7976133,ACC,1
2112,It is him [MASK] hates her.,that,1.7510334,ACC,1
2113,It is him [MASK] heard her.,that,1.6983752,ACC,1
2114,It is him [MASK] sent her.,that,1.693097,ACC,1
2115,It is him [MASK] she feared.,that,1.6761975,ACC,1
2116,It is him [MASK] told her.,that,1.6433531,ACC,1
2117,It was him [MASK] feared her.,that,1.6422912,ACC,1
2118,It was him [MASK] she pulled.,that,1.6145257,ACC,1
2119,It is him [MASK] feared her.,that,1.5340362,ACC,1
2120,It is him [MASK] hurt her.,that,1.4352974,ACC,1
2121,It is him [MASK] she stroke.,that,1.4329844,ACC,1
2122,It is him [MASK] taught her.,that,1.3857696,ACC,1
2123,It was him [MASK] she stroke.,that,1.3698624,ACC,1
2124,It was him [MASK] she pushed.,that,1.3283253,ACC,1
2125,It was him [MASK] pressed her.,that,1.25157,ACC,1
2126,It was him [MASK] hit her.,that,1.2432363,ACC,1
2127,It was him [MASK] hurt her.,that,1.2341175,ACC,1
2128,It is him [MASK] she found.,that,1.2216122,ACC,1
2129,It is him [MASK] injured her.,that,1.2165289,ACC,1
2130,It is him [MASK] hit her.,that,1.1804516,ACC,1
2131,It is him [MASK] pressed her.,that,1.1432523,ACC,1
2132,It is him [MASK] pushed her.,that,1.1384807,ACC,1
2133,It was him [MASK] pushed her.,that,1.1364192,ACC,1
2134,It was him [MASK] she praised.,that,1.1238762,ACC,1
2135,It was him [MASK] taught her.,that,1.1192685,ACC,1
2136,It is him [MASK] she pulled.,that,0.98096603,ACC,1
2137,It is him [MASK] she drew.,that,0.7836517,ACC,1
2138,It is him [MASK] she taught.,that,0.7759,ACC,1
2139,It was him [MASK] pulled her.,that,0.7266997,ACC,1
2140,It was him [MASK] injured her.,that,0.6851797,ACC,1
2141,It is him [MASK] pulled her.,that,0.6783159,ACC,1
2142,It is him [MASK] drew her.,that,0.66701216,ACC,1
2143,It is him [MASK] she hit.,that,0.6197174,ACC,1
2144,It was him [MASK] she hit.,that,0.5335059,ACC,1
2145,It was him [MASK] drew her.,that,0.4690578,ACC,1
2146,It was him [MASK] she hurt.,that,0.46202368,ACC,1
2147,It is him [MASK] she hurt.,that,0.42902535,ACC,1
2148,It is him [MASK] she avoided.,that,0.417357,ACC,1
2149,It is him [MASK] she injured.,that,0.4058203,ACC,1
2150,It is him [MASK] she painted.,that,0.3811725,ACC,1
2151,It is him [MASK] she trusted.,that,0.3717091,ACC,1
2152,It was him [MASK] she avoided.,that,0.3249868,ACC,1
2153,It was him [MASK] she feared.,that,0.31344303,ACC,1
2154,It is him [MASK] she admired.,that,0.2842004,ACC,1
2155,It was him [MASK] she taught.,that,0.27634072,ACC,1
2156,It was him [MASK] she trusted.,that,0.2740223,ACC,1
2157,It is him [MASK] she respected.,that,0.2576885,ACC,1
2158,It was him [MASK] she painted.,that,0.25117922,ACC,1
2159,It was him [MASK] she injured.,that,0.24700917,ACC,1
2160,It was him [MASK] she likes.,that,0.19970545,ACC,1
2161,It is him [MASK] she hates.,that,0.17011286,ACC,1
2162,It was him [MASK] she drew.,that,0.16035831,ACC,1
2163,It is him [MASK] she loves.,that,0.15393817,ACC,1
2164,It was him [MASK] she hates.,that,0.15383571,ACC,1
2165,It is him [MASK] she valued.,that,0.13011251,ACC,1
2166,It was him [MASK] she respected.,that,0.1284066,ACC,1
2167,It was him [MASK] she missed.,that,0.11808751,ACC,1
2168,It is him [MASK] she missed.,that,0.10981914,ACC,1
2169,It was him [MASK] she loves.,that,0.104224585,ACC,1
2170,It is him [MASK] she likes.,that,0.08533403,ACC,1
2171,It was him [MASK] she admired.,that,0.0845058,ACC,1
2172,It is him [MASK] she wanted.,that,0.066592626,ACC,1
2173,It is him [MASK] she needed.,that,0.04714307,ACC,1
2174,It was him [MASK] she valued.,that,0.045022413,ACC,1
2175,It was him [MASK] she wanted.,that,0.03497627,ACC,1
2176,It was him [MASK] she needed.,that,0.02006523,ACC,1
2177,It is him [MASK] she sent.,who,18.660242,ACC,1
2178,It was him [MASK] she sent.,who,16.167057,ACC,1
2179,It is him [MASK] she advised.,who,15.574133,ACC,1
2180,It is him [MASK] she pressed.,who,14.446197,ACC,1
2181,It is him [MASK] she heard.,who,14.356946,ACC,1
2182,It was him [MASK] she advised.,who,14.296323,ACC,1
2183,It is him [MASK] she told.,who,13.445955,ACC,1
2184,It is him [MASK] she noticed.,who,12.337156,ACC,1
2185,It is him [MASK] she greeted.,who,12.045938,ACC,1
2186,It is him [MASK] she called.,who,10.8961735,ACC,1
2187,It was him [MASK] stroke her.,who,10.068889,ACC,1
2188,It was him [MASK] she told.,who,9.640523,ACC,1
2189,It is him [MASK] she saw.,who,9.253319,ACC,1
2190,It was him [MASK] she noticed.,who,9.111522,ACC,1
2191,It was him [MASK] she heard.,who,8.737676,ACC,1
2192,It was him [MASK] she saw.,who,8.498022,ACC,1
2193,It was him [MASK] she found.,who,8.280444,ACC,1
2194,It is him [MASK] she praised.,who,7.5190873,ACC,1
2195,It is him [MASK] she drew.,who,7.4750896,ACC,1
2196,It is him [MASK] she pushed.,who,7.1707025,ACC,1
2197,It is him [MASK] she feared.,who,7.013376,ACC,1
2198,It was him [MASK] she needed.,who,6.831435,ACC,1
2199,It is him [MASK] stroke her.,who,6.8245344,ACC,1
2200,It was him [MASK] she pressed.,who,6.7659597,ACC,1
2201,It is him [MASK] she found.,who,6.6292534,ACC,1
2202,It was him [MASK] she called.,who,6.5927505,ACC,1
2203,It was him [MASK] she wanted.,who,6.258269,ACC,1
2204,It is him [MASK] she wanted.,who,6.1171913,ACC,1
2205,It is him [MASK] she needed.,who,6.106276,ACC,1
2206,It was him [MASK] she drew.,who,5.8285084,ACC,1
2207,It was him [MASK] she valued.,who,5.73782,ACC,1
2208,It is him [MASK] she admired.,who,5.5541797,ACC,1
2209,It is him [MASK] she likes.,who,5.5213904,ACC,1
2210,It was him [MASK] she stroke.,who,5.465144,ACC,1
2211,It was him [MASK] she painted.,who,5.4026318,ACC,1
2212,It was him [MASK] she taught.,who,5.3381314,ACC,1
2213,It was him [MASK] she praised.,who,5.327486,ACC,1
2214,It was him [MASK] she admired.,who,5.2294507,ACC,1
2215,It is him [MASK] she painted.,who,5.2256637,ACC,1
2216,It is him [MASK] she pulled.,who,5.178913,ACC,1
2217,It was him [MASK] she likes.,who,4.95453,ACC,1
2218,It was him [MASK] she loves.,who,4.945078,ACC,1
2219,It is him [MASK] she valued.,who,4.921545,ACC,1
2220,It was him [MASK] she pulled.,who,4.900313,ACC,1
2221,It is him [MASK] she taught.,who,4.846022,ACC,1
2222,It is him [MASK] she stroke.,who,4.7193685,ACC,1
2223,It is him [MASK] she missed.,who,4.7128315,ACC,1
2224,It was him [MASK] she feared.,who,4.696729,ACC,1
2225,It was him [MASK] she respected.,who,4.46816,ACC,1
2226,It is him [MASK] she respected.,who,4.273214,ACC,1
2227,It is him [MASK] she loves.,who,4.204991,ACC,1
2228,It was him [MASK] she missed.,who,4.1147637,ACC,1
2229,It was him [MASK] she hates.,who,3.9649327,ACC,1
2230,It was him [MASK] she pushed.,who,3.8816113,ACC,1
2231,It is him [MASK] she hates.,who,3.81561,ACC,1
2232,It was him [MASK] she injured.,who,3.5894768,ACC,1
2233,It is him [MASK] she hurt.,who,3.3236873,ACC,1
2234,It was him [MASK] she hit.,who,3.2648628,ACC,1
2235,It is him [MASK] she trusted.,who,3.240944,ACC,1
2236,It was him [MASK] she hurt.,who,3.2280304,ACC,1
2237,It is him [MASK] she hit.,who,3.1778522,ACC,1
2238,It was him [MASK] she greeted.,who,3.072643,ACC,1
2239,It was him [MASK] she trusted.,who,2.9945114,ACC,1
2240,It is him [MASK] she avoided.,who,2.8333557,ACC,1
2241,It is him [MASK] she injured.,who,2.7236636,ACC,1
2242,It was him [MASK] she avoided.,who,2.7129383,ACC,1
2243,It was him [MASK] drew her.,who,1.8726852,ACC,1
2244,It is him [MASK] drew her.,who,1.4678968,ACC,1
2245,It is him [MASK] pulled her.,who,1.4364649,ACC,1
2246,It was him [MASK] injured her.,who,1.4229882,ACC,1
2247,It was him [MASK] pulled her.,who,1.3473066,ACC,1
2248,It is him [MASK] hurt her.,who,0.9563093,ACC,1
2249,It was him [MASK] taught her.,who,0.93445617,ACC,1
2250,It is him [MASK] pressed her.,who,0.89842176,ACC,1
2251,It is him [MASK] pushed her.,who,0.8839972,ACC,1
2252,It was him [MASK] pushed her.,who,0.87996006,ACC,1
2253,It is him [MASK] hit her.,who,0.8773289,ACC,1
2254,It was him [MASK] hurt her.,who,0.84222966,ACC,1
2255,It is him [MASK] injured her.,who,0.82832825,ACC,1
2256,It was him [MASK] hit her.,who,0.8021738,ACC,1
2257,It was him [MASK] pressed her.,who,0.7947468,ACC,1
2258,It is him [MASK] taught her.,who,0.75071466,ACC,1
2259,It is him [MASK] told her.,who,0.66836697,ACC,1
2260,It is him [MASK] feared her.,who,0.62173283,ACC,1
2261,It is him [MASK] heard her.,who,0.5695431,ACC,1
2262,It was him [MASK] feared her.,who,0.5608945,ACC,1
2263,It is him [MASK] sent her.,who,0.5410828,ACC,1
2264,It is him [MASK] advised her.,who,0.52470386,ACC,1
2265,It is him [MASK] hates her.,who,0.5129592,ACC,1
2266,It is him [MASK] called her.,who,0.5026339,ACC,1
2267,It is him [MASK] wanted her.,who,0.48099142,ACC,1
2268,It was him [MASK] sent her.,who,0.45799568,ACC,1
2269,It is him [MASK] noticed her.,who,0.45616728,ACC,1
2270,It was him [MASK] likes her.,who,0.43089676,ACC,1
2271,It was him [MASK] hates her.,who,0.42383227,ACC,1
2272,It was him [MASK] heard her.,who,0.42191252,ACC,1
2273,It is him [MASK] saw her.,who,0.40888813,ACC,1
2274,It is him [MASK] missed her.,who,0.40478215,ACC,1
2275,It is him [MASK] needed her.,who,0.3999357,ACC,1
2276,It was him [MASK] noticed her.,who,0.39730284,ACC,1
2277,It was him [MASK] found her.,who,0.3859706,ACC,1
2278,It is him [MASK] likes her.,who,0.38536844,ACC,1
2279,It is him [MASK] valued her.,who,0.37499967,ACC,1
2280,It was him [MASK] loves her.,who,0.359589,ACC,1
2281,It is him [MASK] respected her.,who,0.35640866,ACC,1
2282,It is him [MASK] found her.,who,0.3503059,ACC,1
2283,It is him [MASK] admired her.,who,0.3501528,ACC,1
2284,It was him [MASK] saw her.,who,0.34519956,ACC,1
2285,It was him [MASK] told her.,who,0.34021115,ACC,1
2286,It is him [MASK] painted her.,who,0.33975247,ACC,1
2287,It was him [MASK] wanted her.,who,0.3385234,ACC,1
2288,It was him [MASK] respected her.,who,0.33367023,ACC,1
2289,It was him [MASK] admired her.,who,0.3335649,ACC,1
2290,It was him [MASK] painted her.,who,0.3306054,ACC,1
2291,It was him [MASK] valued her.,who,0.3294141,ACC,1
2292,It was him [MASK] called her.,who,0.3289031,ACC,1
2293,It was him [MASK] missed her.,who,0.31614205,ACC,1
2294,It is him [MASK] praised her.,who,0.3013356,ACC,1
2295,It was him [MASK] advised her.,who,0.29493812,ACC,1
2296,It is him [MASK] trusted her.,who,0.29054824,ACC,1
2297,It is him [MASK] avoided her.,who,0.2859156,ACC,1
2298,It is him [MASK] greeted her.,who,0.2815823,ACC,1
2299,It was him [MASK] avoided her.,who,0.27988383,ACC,1
2300,It was him [MASK] needed her.,who,0.27251688,ACC,1
2301,It is him [MASK] loves her.,who,0.26055682,ACC,1
2302,It was him [MASK] praised her.,who,0.23654436,ACC,1
2303,It was him [MASK] trusted her.,who,0.202761,ACC,1
2304,It was him [MASK] greeted her.,who,0.15325217,ACC,1
2305,It is he [MASK] she sent.,that,9.138347,NOM,2
2306,It is he [MASK] she pressed.,that,8.406709,NOM,2
2307,It is he [MASK] she advised.,that,7.050792,NOM,2
2308,It was he [MASK] she sent.,that,5.2803903,NOM,2
2309,It was he [MASK] she advised.,that,5.204105,NOM,2
2310,It is he [MASK] she injured.,that,4.548623,NOM,2
2311,It is he [MASK] painted her.,that,4.3483624,NOM,2
2312,It is he [MASK] advised her.,that,4.3191977,NOM,2
2313,It is he [MASK] taught her.,that,4.225369,NOM,2
2314,It is he [MASK] told her.,that,4.1883864,NOM,2
2315,It is he [MASK] she told.,that,4.182193,NOM,2
2316,It was he [MASK] greeted her.,that,4.1539927,NOM,2
2317,It is he [MASK] praised her.,that,4.072534,NOM,2
2318,It is he [MASK] trusted her.,that,3.991339,NOM,2
2319,It is he [MASK] she heard.,that,3.980378,NOM,2
2320,It was he [MASK] needed her.,that,3.9746535,NOM,2
2321,It was he [MASK] trusted her.,that,3.9652221,NOM,2
2322,It is he [MASK] valued her.,that,3.9000652,NOM,2
2323,It is he [MASK] avoided her.,that,3.7823246,NOM,2
2324,It was he [MASK] avoided her.,that,3.748504,NOM,2
2325,It is he [MASK] loves her.,that,3.707806,NOM,2
2326,It is he [MASK] called her.,that,3.6660945,NOM,2
2327,It is he [MASK] sent her.,that,3.6534765,NOM,2
2328,It was he [MASK] valued her.,that,3.6179185,NOM,2
2329,It is he [MASK] found her.,that,3.6148858,NOM,2
2330,It is he [MASK] she greeted.,that,3.6014428,NOM,2
2331,It was he [MASK] praised her.,that,3.5873752,NOM,2
2332,It was he [MASK] called her.,that,3.5866284,NOM,2
2333,It was he [MASK] noticed her.,that,3.5251431,NOM,2
2334,It was he [MASK] sent her.,that,3.518232,NOM,2
2335,It is he [MASK] greeted her.,that,3.4729805,NOM,2
2336,It is he [MASK] noticed her.,that,3.4654348,NOM,2
2337,It is he [MASK] needed her.,that,3.4614122,NOM,2
2338,It is he [MASK] admired her.,that,3.4470994,NOM,2
2339,It was he [MASK] told her.,that,3.431229,NOM,2
2340,It was he [MASK] advised her.,that,3.4193149,NOM,2
2341,It is he [MASK] likes her.,that,3.395399,NOM,2
2342,It is he [MASK] saw her.,that,3.329101,NOM,2
2343,It is he [MASK] respected her.,that,3.3248916,NOM,2
2344,It was he [MASK] missed her.,that,3.3124971,NOM,2
2345,It is he [MASK] missed her.,that,3.3069732,NOM,2
2346,It was he [MASK] painted her.,that,3.2822654,NOM,2
2347,It was he [MASK] found her.,that,3.2759907,NOM,2
2348,It was he [MASK] saw her.,that,3.270338,NOM,2
2349,It was he [MASK] loves her.,that,3.2698402,NOM,2
2350,It was he [MASK] stroke her.,that,3.232147,NOM,2
2351,It was he [MASK] wanted her.,that,3.2051902,NOM,2
2352,It is he [MASK] injured her.,that,3.1994152,NOM,2
2353,It was he [MASK] likes her.,that,3.1624467,NOM,2
2354,It was he [MASK] respected her.,that,3.1210027,NOM,2
2355,It is he [MASK] wanted her.,that,3.0843341,NOM,2
2356,It is he [MASK] pressed her.,that,2.9416466,NOM,2
2357,It was he [MASK] pressed her.,that,2.9298775,NOM,2
2358,It is he [MASK] heard her.,that,2.9266284,NOM,2
2359,It is he [MASK] hates her.,that,2.886377,NOM,2
2360,It is he [MASK] she noticed.,that,2.865521,NOM,2
2361,It was he [MASK] admired her.,that,2.8583465,NOM,2
2362,It was he [MASK] feared her.,that,2.843534,NOM,2
2363,It was he [MASK] taught her.,that,2.8172784,NOM,2
2364,It is he [MASK] pushed her.,that,2.7435918,NOM,2
2365,It is he [MASK] stroke her.,that,2.7355678,NOM,2
